Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Sky Cover,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated,day_of_year_sin,day_of_year_cos,hour_sin,hour_cos
1,0.67057101,59,14,4,90,3.0,29.92,0,0.8587639582758029,0.5123714121284237,-0.9659258262890684,0.2588190451025203
0,0.934114202,59,14,4,78,25.0,29.93,0,0.8587639582758029,0.5123714121284237,-0.5000000000000004,0.8660254037844384
0,0.906705539,57,19,3,87,20.0,29.94,0,0.8674563547295969,0.4975132889071806,0.2588190451025207,0.9659258262890684
0,0.644314869,57,19,3,87,17.0,29.91,0,0.8674563547295969,0.4975132889071806,0.8660254037844386,0.5000000000000001
1,0.381924198,57,19,4,93,17.0,29.91,21,0.8674563547295969,0.4975132889071806,0.9659258262890684,-0.2588190451025206
1,0.119533528,57,19,4,90,11.0,29.91,532,0.8674563547295969,0.4975132889071806,0.4999999999999999,-0.8660254037844387
1,0.142857143,57,19,4,86,22.0,29.9,3748,0.8674563547295969,0.4975132889071806,-0.2588190451025208,-0.9659258262890684
1,0.405247813,57,19,2,67,33.0,29.89,10489,0.8674563547295969,0.4975132889071806,-0.8660254037844385,-0.5000000000000004
1,0.667638484,57,19,4,75,26.0,29.89,0,0.8674563547295969,0.4975132889071806,-0.9659258262890684,0.2588190451025203
0,0.930029155,57,19,3,67,22.0,29.94,0,0.8674563547295969,0.4975132889071806,-0.5000000000000004,0.8660254037844384
0,0.904069767,54,20,3,75,20.0,29.94,0,0.8758917051442429,0.4825077417612184,0.2588190451025207,0.9659258262890684
0,0.64244186,54,20,3,75,18.0,29.91,0,0.8758917051442429,0.4825077417612184,0.8660254037844386,0.5000000000000001
1,0.380813953,54,20,3,75,24.0,29.9,0,0.8758917051442429,0.4825077417612184,0.9659258262890684,-0.2588190451025206
1,0.119186047,54,20,3,90,11.0,29.95,2933,0.8758917051442429,0.4825077417612184,0.4999999999999999,-0.8660254037844387
1,0.14244186,54,20,3,83,17.0,29.91,15361,0.8758917051442429,0.4825077417612184,-0.2588190451025208,-0.9659258262890684
1,0.404069767,54,20,3,55,24.0,29.86,4139,0.8758917051442429,0.4825077417612184,-0.8660254037844385,-0.5000000000000004
1,0.665697674,54,20,3,64,20.0,29.85,0,0.8758917051442429,0.4825077417612184,-0.9659258262890684,0.2588190451025203
0,0.927325581,54,20,3,89,9.0,29.88,0,0.8758917051442429,0.4825077417612184,-0.5000000000000004,0.8660254037844384
0,0.9,50,18,3,74,8.0,29.89,0,0.8840675099433636,0.4673592171580022,0.2588190451025207,0.9659258262890684
0,0.639130435,50,18,2,83,5.0,29.91,0,0.8840675099433636,0.4673592171580022,0.8660254037844386,0.5000000000000001
1,0.37826087,50,18,3,80,6.0,29.96,1291,0.8840675099433636,0.4673592171580022,0.9659258262890684,-0.2588190451025206
1,0.117391304,50,18,3,77,5.0,30.03,16983,0.8840675099433636,0.4673592171580022,0.4999999999999999,-0.8660254037844387
1,0.143478261,50,18,3,57,13.0,30.03,25415,0.8840675099433636,0.4673592171580022,-0.2588190451025208,-0.9659258262890684
1,0.404347826,50,18,3,55,11.0,30.03,12898,0.8840675099433636,0.4673592171580022,-0.8660254037844385,-0.5000000000000004
1,0.665217391,50,18,3,71,9.0,30.05,134,0.8840675099433636,0.4673592171580022,-0.9659258262890684,0.2588190451025203
0,0.926086957,50,18,2,71,10.0,30.07,0,0.8840675099433636,0.4673592171580022,-0.5000000000000004,0.8660254037844384
0,0.896103896,52,27,4,83,5.0,30.1,0,0.8919813464595485,0.4520722039323043,0.2588190451025207,0.9659258262890684
0,0.636363636,52,27,4,96,10.0,30.11,0,0.8919813464595485,0.4520722039323043,0.8660254037844386,0.5000000000000001
1,0.376623377,52,27,3,77,6.0,30.14,1190,0.8919813464595485,0.4520722039323043,0.9659258262890684,-0.2588190451025206
1,0.116883117,52,27,3,80,3.0,30.18,16816,0.8919813464595485,0.4520722039323043,0.4999999999999999,-0.8660254037844387
1,0.142857143,52,27,3,69,5.0,30.16,27173,0.8919813464595485,0.4520722039323043,-0.2588190451025208,-0.9659258262890684
1,0.402597403,52,27,3,62,10.0,30.13,15652,0.8919813464595485,0.4520722039323043,-0.8660254037844385,-0.5000000000000004
1,0.662337662,52,27,3,72,10.0,30.13,86,0.8919813464595485,0.4520722039323043,-0.9659258262890684,0.2588190451025203
0,0.922077922,52,27,2,77,7.0,30.14,0,0.8919813464595485,0.4520722039323043,-0.5000000000000004,0.8660254037844384
0,0.89352518,52,28,3,77,14.0,30.14,0,0.8996308696522433,0.436651231956064,0.2588190451025207,0.9659258262890684
0,0.634532374,52,28,2,71,9.0,30.14,0,0.8996308696522433,0.436651231956064,0.8660254037844386,0.5000000000000001
1,0.375539568,52,28,4,80,3.0,30.14,467,0.8996308696522433,0.436651231956064,0.9659258262890684,-0.2588190451025206
1,0.116546763,52,28,3,67,14.0,30.15,21939,0.8996308696522433,0.436651231956064,0.4999999999999999,-0.8660254037844387
1,0.142446043,52,28,3,64,17.0,30.13,16806,0.8996308696522433,0.436651231956064,-0.2588190451025208,-0.9659258262890684
1,0.401438849,52,28,3,64,18.0,30.1,14635,0.8996308696522433,0.436651231956064,-0.8660254037844385,-0.5000000000000004
1,0.660431655,52,28,2,77,15.0,30.11,335,0.8996308696522433,0.436651231956064,-0.9659258262890684,0.2588190451025203
0,0.91942446,52,28,1,80,11.0,30.11,0,0.8996308696522433,0.436651231956064,-0.5000000000000004,0.8660254037844384
0,0.889684814,52,28,1,86,6.0,30.1,0,0.907013812802636,0.4211008707960896,0.2588190451025207,0.9659258262890684
0,0.631805158,52,28,1,93,0.0,30.08,0,0.907013812802636,0.4211008707960896,0.8660254037844386,0.5000000000000001
1,0.373925501,52,28,1,93,0.0,30.11,1364,0.907013812802636,0.4211008707960896,0.9659258262890684,-0.2588190451025206
1,0.116045845,52,28,1,80,6.0,30.15,19736,0.907013812802636,0.4211008707960896,0.4999999999999999,-0.8660254037844387
1,0.141833811,52,28,1,75,3.0,30.12,30769,0.907013812802636,0.4211008707960896,-0.2588190451025208,-0.9659258262890684
1,0.399713467,52,28,2,67,14.0,30.07,15836,0.907013812802636,0.4211008707960896,-0.8660254037844385,-0.5000000000000004
1,0.657593123,52,28,1,77,13.0,30.07,228,0.907013812802636,0.4211008707960896,-0.9659258262890684,0.2588190451025203
0,0.915472779,52,28,0,80,8.0,30.07,0,0.907013812802636,0.4211008707960896,-0.5000000000000004,0.8660254037844384
0,0.971428571,52,26,3,83,6.0,30.07,0,0.9141279881853336,0.4054257283599973,0.2588190451025207,0.9659258262890684
0,0.714285714,52,26,4,83,3.0,30.03,0,0.9141279881853336,0.4054257283599973,0.8660254037844386,0.5000000000000001
1,0.457142857,52,26,4,77,9.0,30.03,331,0.9141279881853336,0.4054257283599973,0.9659258262890684,-0.2588190451025206
1,0.2,52,26,2,72,5.0,30.03,14201,0.9141279881853336,0.4054257283599973,0.4999999999999999,-0.8660254037844387
1,0.057142857,52,26,1,59,17.0,30.01,31911,0.9141279881853336,0.4054257283599973,-0.2588190451025208,-0.9659258262890684
1,0.314285714,52,26,1,64,22.0,29.97,16173,0.9141279881853336,0.4054257283599973,-0.8660254037844385,-0.5000000000000004
1,0.571428571,52,26,1,71,10.0,29.96,230,0.9141279881853336,0.4054257283599973,-0.9659258262890684,0.2588190451025203
0,0.828571429,52,26,1,61,24.0,29.98,0,0.9141279881853336,0.4054257283599973,-0.5000000000000004,0.8660254037844384
0,0.967283073,49,29,1,58,18.0,30.01,0,0.9209712877166346,0.3896304495307879,0.2588190451025207,0.9659258262890684
0,0.711237553,49,29,0,65,10.0,30.04,0,0.9209712877166346,0.3896304495307879,0.8660254037844386,0.5000000000000001
1,0.455192034,49,29,1,53,14.0,30.07,2292,0.9209712877166346,0.3896304495307879,0.9659258262890684,-0.2588190451025206
1,0.199146515,49,29,1,48,11.0,30.12,25550,0.9209712877166346,0.3896304495307879,0.4999999999999999,-0.8660254037844387
1,0.056899004,49,29,1,45,15.0,30.12,32890,0.9209712877166346,0.3896304495307879,-0.2588190451025208,-0.9659258262890684
1,0.312944523,49,29,1,50,18.0,30.11,17309,0.9209712877166346,0.3896304495307879,-0.8660254037844385,-0.5000000000000004
1,0.568990043,49,29,0,63,16.0,30.13,244,0.9209712877166346,0.3896304495307879,-0.9659258262890684,0.2588190451025203
0,0.825035562,49,29,0,68,8.0,30.16,0,0.9209712877166346,0.3896304495307879,-0.5000000000000004,0.8660254037844384
0,0.964539007,48,27,0,65,5.0,30.17,0,0.9275416835791966,0.373719714790469,0.2588190451025207,0.9659258262890684
0,0.709219858,48,27,0,79,3.0,30.16,0,0.9275416835791966,0.373719714790469,0.8660254037844386,0.5000000000000001
1,0.453900709,48,27,0,77,6.0,30.18,2552,0.9275416835791966,0.373719714790469,0.9659258262890684,-0.2588190451025206
1,0.19858156,48,27,1,71,3.0,30.2,24464,0.9275416835791966,0.373719714790469,0.4999999999999999,-0.8660254037844387
1,0.056737589,48,27,1,45,3.0,30.14,32187,0.9275416835791966,0.373719714790469,-0.2588190451025208,-0.9659258262890684
1,0.312056738,48,27,1,53,17.0,30.08,16680,0.9275416835791966,0.373719714790469,-0.8660254037844385,-0.5000000000000004
1,0.567375887,48,27,1,61,17.0,30.07,160,0.9275416835791966,0.373719714790469,-0.9659258262890684,0.2588190451025203
0,0.822695035,48,27,3,71,6.0,30.09,0,0.9275416835791966,0.373719714790469,-0.5000000000000004,0.8660254037844384
0,0.961810467,50,28,3,73,0.0,30.07,0,0.9338372288229252,0.3576982388331254,0.2588190451025207,0.9659258262890684
0,0.707213579,50,28,1,73,3.0,30.04,0,0.9338372288229252,0.3576982388331254,0.8660254037844386,0.5000000000000001
1,0.45261669,50,28,1,79,0.0,30.05,2089,0.9338372288229252,0.3576982388331254,0.9659258262890684,-0.2588190451025206
1,0.198019802,50,28,1,74,5.0,30.07,24003,0.9338372288229252,0.3576982388331254,0.4999999999999999,-0.8660254037844387
1,0.056577086,50,28,1,41,0.0,30.03,31376,0.9338372288229252,0.3576982388331254,-0.2588190451025208,-0.9659258262890684
1,0.311173975,50,28,2,57,14.0,30.0,16173,0.9338372288229252,0.3576982388331254,-0.8660254037844385,-0.5000000000000004
1,0.565770863,50,28,0,69,16.0,30.02,247,0.9338372288229252,0.3576982388331254,-0.9659258262890684,0.2588190451025203
0,0.820367751,50,28,0,77,7.0,30.06,0,0.9338372288229252,0.3576982388331254,-0.5000000000000004,0.8660254037844384
0,0.957686883,51,28,1,86,6.0,30.07,0,0.9398560579418954,0.3415707691678556,0.2588190451025207,0.9659258262890684
0,0.703808181,51,28,1,86,0.0,30.07,0,0.9398560579418954,0.3415707691678556,0.8660254037844386,0.5000000000000001
1,0.449929478,51,28,1,89,5.0,30.1,1452,0.9398560579418954,0.3415707691678556,0.9659258262890684,-0.2588190451025206
1,0.196050776,51,28,1,77,5.0,30.13,22968,0.9398560579418954,0.3415707691678556,0.4999999999999999,-0.8660254037844387
1,0.057827927,51,28,1,62,14.0,30.1,31733,0.9398560579418954,0.3415707691678556,-0.2588190451025208,-0.9659258262890684
1,0.311706629,51,28,1,72,20.0,30.1,16613,0.9398560579418954,0.3415707691678556,-0.8660254037844385,-0.5000000000000004
1,0.565585331,51,28,1,83,17.0,30.1,264,0.9398560579418954,0.3415707691678556,-0.9659258262890684,0.2588190451025203
0,0.819464034,51,28,1,86,13.0,30.15,0,0.9398560579418954,0.3415707691678556,-0.5000000000000004,0.8660254037844384
0,0.953651685,52,27,1,89,10.0,30.15,0,0.9455963874271426,0.3253420847119801,0.2588190451025207,0.9659258262890684
0,0.700842697,52,27,4,89,7.0,30.15,0,0.9455963874271426,0.3253420847119801,0.8660254037844386,0.5000000000000001
1,0.448033708,52,27,4,83,0.0,30.16,738,0.9455963874271426,0.3253420847119801,0.9659258262890684,-0.2588190451025206
1,0.195224719,52,27,2,77,5.0,30.18,22241,0.9455963874271426,0.3253420847119801,0.4999999999999999,-0.8660254037844387
1,0.05758427,52,27,1,72,14.0,30.12,31880,0.9455963874271426,0.3253420847119801,-0.2588190451025208,-0.9659258262890684
1,0.310393258,52,27,1,72,24.0,30.09,16760,0.9455963874271426,0.3253420847119801,-0.8660254037844385,-0.5000000000000004
1,0.563202247,52,27,2,83,14.0,30.07,277,0.9455963874271426,0.3253420847119801,-0.9659258262890684,0.2588190451025203
0,0.816011236,52,27,4,77,13.0,30.1,0,0.9455963874271426,0.3253420847119801,-0.5000000000000004,0.8660254037844384
0,0.950980392,51,27,4,77,15.0,30.08,0,0.9510565162951536,0.3090169943749474,0.2588190451025207,0.9659258262890684
0,0.698879552,51,27,4,71,11.0,30.06,0,0.9510565162951536,0.3090169943749474,0.8660254037844386,0.5000000000000001
1,0.446778711,51,27,4,66,9.0,30.05,1260,0.9510565162951536,0.3090169943749474,0.9659258262890684,-0.2588190451025206
1,0.194677871,51,27,4,66,17.0,30.08,13083,0.9510565162951536,0.3090169943749474,0.4999999999999999,-0.8660254037844387
1,0.057422969,51,27,4,64,17.0,30.05,16045,0.9510565162951536,0.3090169943749474,-0.2588190451025208,-0.9659258262890684
1,0.30952381,51,27,4,64,16.0,30.03,10900,0.9510565162951536,0.3090169943749474,-0.8660254037844385,-0.5000000000000004
1,0.56162465,51,27,4,74,13.0,30.04,229,0.9510565162951536,0.3090169943749474,-0.9659258262890684,0.2588190451025203
0,0.81372549,51,27,3,77,10.0,30.05,0,0.9510565162951536,0.3090169943749474,-0.5000000000000004,0.8660254037844384
0,0.947001395,55,18,4,77,8.0,30.05,0,0.9562348265919056,0.2926003356333483,0.2588190451025207,0.9659258262890684
0,0.69595537,55,18,4,93,5.0,30.04,0,0.9562348265919056,0.2926003356333483,0.8660254037844386,0.5000000000000001
1,0.444909344,55,18,4,96,7.0,30.08,234,0.9562348265919056,0.2926003356333483,0.9659258262890684,-0.2588190451025206
1,0.193863319,55,18,4,90,6.0,30.12,4700,0.9562348265919056,0.2926003356333483,0.4999999999999999,-0.8660254037844387
1,0.057182706,55,18,4,78,10.0,30.12,8957,0.9562348265919056,0.2926003356333483,-0.2588190451025208,-0.9659258262890684
1,0.308228731,55,18,4,75,13.0,30.11,4361,0.9562348265919056,0.2926003356333483,-0.8660254037844385,-0.5000000000000004
1,0.559274756,55,18,3,80,8.0,30.13,12,0.9562348265919056,0.2926003356333483,-0.9659258262890684,0.2588190451025203
0,0.810320781,55,18,3,83,7.0,30.17,0,0.9562348265919056,0.2926003356333483,-0.5000000000000004,0.8660254037844384
0,0.942976356,59,20,4,90,13.0,30.17,0,0.9611297838723007,0.2760969730974688,0.2588190451025207,0.9659258262890684
0,0.692628651,59,20,4,96,9.0,30.18,0,0.9611297838723007,0.2760969730974688,0.8660254037844386,0.5000000000000001
1,0.442280946,59,20,4,96,7.0,30.22,324,0.9611297838723007,0.2760969730974688,0.9659258262890684,-0.2588190451025206
1,0.191933241,59,20,4,87,11.0,30.26,6543,0.9611297838723007,0.2760969730974688,0.4999999999999999,-0.8660254037844387
1,0.058414465,59,20,3,72,10.0,30.26,15051,0.9611297838723007,0.2760969730974688,-0.2588190451025208,-0.9659258262890684
1,0.30876217,59,20,3,70,16.0,30.25,12293,0.9611297838723007,0.2760969730974688,-0.8660254037844385,-0.5000000000000004
1,0.559109875,59,20,3,87,8.0,30.26,30,0.9611297838723007,0.2760969730974688,-0.9659258262890684,0.2588190451025203
0,0.80945758,59,20,4,93,6.0,30.29,0,0.9611297838723007,0.2760969730974688,-0.5000000000000004,0.8660254037844384
0,0.939058172,58,28,2,93,6.0,30.28,0,0.9657399376548548,0.2595117970697999,0.2588190451025207,0.9659258262890684
0,0.689750693,58,28,4,96,5.0,30.28,0,0.9657399376548548,0.2595117970697999,0.8660254037844386,0.5000000000000001
1,0.440443213,58,28,4,90,0.0,30.3,388,0.9657399376548548,0.2595117970697999,0.9659258262890684,-0.2588190451025206
1,0.191135734,58,28,3,75,6.0,30.31,15785,0.9657399376548548,0.2595117970697999,0.4999999999999999,-0.8660254037844387
1,0.058171745,58,28,3,72,5.0,30.28,27142,0.9657399376548548,0.2595117970697999,-0.2588190451025208,-0.9659258262890684
1,0.307479224,58,28,2,78,15.0,30.24,15649,0.9657399376548548,0.2595117970697999,-0.8660254037844385,-0.5000000000000004
1,0.556786704,58,28,3,86,22.0,30.24,290,0.9657399376548548,0.2595117970697999,-0.9659258262890684,0.2588190451025203
0,0.806094183,58,28,2,90,14.0,30.24,0,0.9657399376548548,0.2595117970697999,-0.5000000000000004,0.8660254037844384
0,0.936464088,58,29,2,93,10.0,30.23,0,0.9700639218515072,0.2428497220959356,0.2588190451025207,0.9659258262890684
0,0.687845304,58,29,2,93,6.0,30.22,0,0.9700639218515072,0.2428497220959356,0.8660254037844386,0.5000000000000001
1,0.439226519,58,29,4,90,0.0,30.22,3180,0.9700639218515072,0.2428497220959356,0.9659258262890684,-0.2588190451025206
1,0.190607735,58,29,3,83,0.0,30.22,23463,0.9700639218515072,0.2428497220959356,0.4999999999999999,-0.8660254037844387
1,0.05801105,58,29,3,75,5.0,30.16,27536,0.9700639218515072,0.2428497220959356,-0.2588190451025208,-0.9659258262890684
1,0.306629834,58,29,3,61,17.0,30.1,13687,0.9700639218515072,0.2428497220959356,-0.8660254037844385,-0.5000000000000004
1,0.555248619,58,29,3,72,17.0,30.07,384,0.9700639218515072,0.2428497220959356,-0.9659258262890684,0.2588190451025203
0,0.803867403,58,29,2,77,8.0,30.05,0,0.9700639218515072,0.2428497220959356,-0.5000000000000004,0.8660254037844384
0,0.931224209,59,28,3,80,3.0,30.04,0,0.9741004551724204,0.2261156855082882,0.2588190451025207,0.9659258262890684
0,0.683631362,59,28,3,86,8.0,30.02,0,0.9741004551724204,0.2261156855082882,0.8660254037844386,0.5000000000000001
1,0.436038514,59,28,1,86,13.0,30.03,3324,0.9741004551724204,0.2261156855082882,0.9659258262890684,-0.2588190451025206
1,0.188445667,59,28,2,78,3.0,30.03,24644,0.9741004551724204,0.2261156855082882,0.4999999999999999,-0.8660254037844387
1,0.05914718,59,28,2,67,20.0,29.99,31762,0.9741004551724204,0.2261156855082882,-0.2588190451025208,-0.9659258262890684
1,0.306740028,59,28,2,70,24.0,29.97,16724,0.9741004551724204,0.2261156855082882,-0.8660254037844385,-0.5000000000000004
1,0.554332875,59,28,1,77,17.0,29.95,330,0.9741004551724204,0.2261156855082882,-0.9659258262890684,0.2588190451025203
0,0.801925722,59,28,2,86,16.0,29.96,0,0.9741004551724204,0.2261156855082882,-0.5000000000000004,0.8660254037844384
0,0.92866941,54,27,1,90,14.0,29.95,0,0.9778483415056568,0.2093146459630484,0.2588190451025207,0.9659258262890684
0,0.68175583,54,27,4,93,18.0,29.95,0,0.9778483415056568,0.2093146459630484,0.8660254037844386,0.5000000000000001
1,0.43484225,54,27,4,96,14.0,29.96,549,0.9778483415056568,0.2093146459630484,0.9659258262890684,-0.2588190451025206
1,0.187928669,54,27,3,83,10.0,29.97,21293,0.9778483415056568,0.2093146459630484,0.4999999999999999,-0.8660254037844387
1,0.058984911,54,27,1,75,20.0,29.94,32324,0.9778483415056568,0.2093146459630484,-0.2588190451025208,-0.9659258262890684
1,0.305898491,54,27,3,83,24.0,29.91,16800,0.9778483415056568,0.2093146459630484,-0.8660254037844385,-0.5000000000000004
1,0.552812071,54,27,2,83,14.0,29.9,423,0.9778483415056568,0.2093146459630484,-0.9659258262890684,0.2588190451025203
0,0.799725652,54,27,2,86,11.0,29.91,0,0.9778483415056568,0.2093146459630484,-0.5000000000000004,0.8660254037844384
0,0.924863388,52,22,4,83,14.0,29.93,0,0.9813064702716092,0.1924515819708299,0.2588190451025207,0.9659258262890684
0,0.678961749,52,22,4,86,16.0,29.92,0,0.9813064702716092,0.1924515819708299,0.8660254037844386,0.5000000000000001
1,0.433060109,52,22,3,77,7.0,29.95,892,0.9813064702716092,0.1924515819708299,0.9659258262890684,-0.2588190451025206
1,0.18715847,52,22,3,69,10.0,29.97,5981,0.9813064702716092,0.1924515819708299,0.4999999999999999,-0.8660254037844387
1,0.058743169,52,22,4,77,13.0,29.97,8283,0.9813064702716092,0.1924515819708299,-0.2588190451025208,-0.9659258262890684
1,0.304644809,52,22,4,78,17.0,29.95,6459,0.9813064702716092,0.1924515819708299,-0.8660254037844385,-0.5000000000000004
1,0.550546448,52,22,4,80,10.0,29.93,189,0.9813064702716092,0.1924515819708299,-0.9659258262890684,0.2588190451025203
0,0.796448087,52,22,3,74,0.0,29.94,0,0.9813064702716092,0.1924515819708299,-0.5000000000000004,0.8660254037844384
0,0.920980926,49,29,4,86,10.0,29.95,0,0.9844738167520922,0.1755314904214282,0.2588190451025207,0.9659258262890684
0,0.675749319,49,29,4,77,20.0,30.0,0,0.9844738167520922,0.1755314904214282,0.8660254037844386,0.5000000000000001
1,0.430517711,49,29,3,66,26.0,30.08,1569,0.9844738167520922,0.1755314904214282,0.9659258262890684,-0.2588190451025206
1,0.185286104,49,29,2,59,29.0,30.18,20733,0.9844738167520922,0.1755314904214282,0.4999999999999999,-0.8660254037844387
1,0.059945504,49,29,2,54,26.0,30.21,20678,0.9844738167520922,0.1755314904214282,-0.2588190451025208,-0.9659258262890684
